name	rating	lat	lon	idx	address
Гбпоу тк № 21	71	55.80151296	37.70182117	287	Россия, Москва, Потешная улица, 5А
Инженерная школа № 1581	73	55.768478	37.655191	288	Россия, Москва, Новая Басманная улица, 4-6с4
Инженерная школа № 1581	73	55.75257	37.663292	289	Россия, Москва, Большой Полуярославский переулок, 7
Школа № 1505 Преображенская	74	55.796876	37.738662	290	Россия, Москва, Большая Черкизовская улица, 26
Школа № 1505 Преображенская	74	55.79554593	37.730484607	291	Россия, Москва, 2-я Пугачёвская улица, 7
Школа № 1505 Преображенская	74	55.79561055449236	37.72876512009677	292	Россия, Москва, 2-я Пугачёвская улица, 10
Школа № 1564	75	55.828396	37.349527	293	Россия, Москва, Уваровский переулок, 8
Школа № 1564	75	55.832044	37.353952	294	Россия, Москва, улица Генерала Белобородова, 22
Школа № 1564	75	55.828283	37.348985	295	Россия, Москва, Уваровский переулок, 8
Школа № 853	76	55.98498673970915	37.19243810317938	296	Россия, Москва, Зеленоград, к913А
Школа № 853	76	55.985106	37.189929	297	Россия, Москва, Зеленоград, к912
Школа № 1748 Вертикаль	77	55.807971	37.822407	298	Россия, Москва, 15-я Парковая улица, 46А
Школа № 1748 Вертикаль	77	55.802478	37.833505	299	Россия, Москва, Сиреневый бульвар, 68
Школа № 1748 Вертикаль	77	55.801498	37.801987	300	Россия, Москва, Сиреневый бульвар, 30А
Школа № 1748 Вертикаль	77	55.799291	37.825776	301	Россия, Москва, 16-я Парковая улица, 8
Школа № 1748 Вертикаль	77	55.809006	37.820831	302	Россия, Москва, 15-я Парковая улица, 52А
Школа № 1748 Вертикаль	77	55.804879	37.827819	303	Россия, Москва, Сиреневый бульвар, 73, корп. 3
Школа Покровский квартал	78	55.754837	37.646343	304	Россия, Москва, Большой Трёхсвятительский переулок, 4, стр. 2
Школа Покровский квартал	78	55.758992	37.651606	305	Россия, Москва, Лялин переулок, 12
Школа Покровский квартал	78	55.755039	37.646119	306	Россия, Москва, Большой Трёхсвятительский переулок, 4
Школа Покровский квартал	78	55.758658	37.644504	307	Россия, Москва, улица Покровка, 10, стр. 5
Школа Покровский квартал	78	55.753852	37.655642	308	Россия, Москва, улица Земляной Вал, 44А
Школа Покровский квартал	78	55.760452	37.655466	309	Россия, Москва, Большой Казённый переулок, 9
Школа № 2114	79	55.570468	37.568372	310	Россия, Москва, Куликовская улица, 3Б
Школа № 2114	79	55.56948429187242	37.572213586646825	311	Россия, Москва, бульвар Дмитрия Донского, 6, корп. 1
Школа № 2114	79	55.566255	37.570553	312	Россия, Москва, бульвар Дмитрия Донского, 14Б
Школа № 2114	79	55.569533	37.571465	313	Россия, Москва, бульвар Дмитрия Донского, 6А
Школа № 2114	79	55.565455	37.570675	314	Россия, Москва, бульвар Дмитрия Донского, 14А
Школа Свиблово	80	55.85284	37.64219	315	Россия, Москва, улица Седова, 4, корп. 1
Школа Свиблово	80	55.86029198	37.639604038	316	Россия, Москва, Тенистый проезд, 8, стр. 1
Школа Свиблово	80	55.85287443701918	37.638616003069046	317	Россия, Москва, улица Седова, 12
Школа Свиблово	80	55.850716	37.635931	318	Россия, Москва, 1-й Ботанический проезд, 2
Школа Свиблово	80	55.852103	37.65469	319	Россия, Москва, улица Амундсена, 11, корп. 3
Школа Свиблово	80	55.853868	37.659558	320	Россия, Москва, улица Амундсена, 10, корп. 2
Школа № 67	81	55.736762	37.528161	321	Россия, Москва, Поклонная улица, 10, корп. 2
Школа № 67	81	55.734298	37.521462	322	Россия, Москва, Поклонная улица, 16
Школа № 67	81	55.741571	37.523204	323	Россия, Москва, Кутузовский проезд, 10
Школа № 1519	83	55.80917719985453	37.410957786254016	324	Россия, Москва, улица Исаковского, 22, корп. 3
Школа № 1519	83	55.812021927800544	37.40664152091796	325	Россия, Москва, улица Исаковского, 14, корп. 3
Школа № 1519	83	55.807748651	37.412286006	326	Россия, Москва, улица Маршала Катукова, 21, корп. 2
Школа № 1519	83	55.809714196	37.407978459	327	Россия, Москва, улица Маршала Катукова, 15, корп. 3
Школа № 627	84	55.724153	37.635008	328	Россия, Москва, Дубининская улица, 42
Школа № 627	84	55.7261	37.627904	329	Россия, Москва, Стремянный переулок, 33/35
Школа № 627	84	55.7244	37.623502	330	Россия, Москва, Люсиновская улица, 31, стр. 1
Школа № 627	84	55.732996	37.636351	331	Россия, Москва, улица Бахрушина, 24, стр. 1
Школа № 627	84	55.730501	37.620545	332	Россия, Москва, Житная улица, 6
Школа № 654 имени А.Д. Фридмана	85	55.695595	37.749951	333	Россия, Москва, 7-я улица Текстильщиков, 9с1
Школа № 654 имени А.Д. Фридмана	85	55.694724	37.73623	334	Россия, Москва, Люблинская улица, 45
Школа № 654 имени А.Д. Фридмана	85	55.701213	37.744618	335	Россия, Москва, улица Юных Ленинцев, 35, корп. 2
Школа № 654 имени А.Д. Фридмана	85	55.697553	37.739872	336	Россия, Москва, улица Артюхиной, 17
Школа имени А. Боровика	86	55.660187	37.74537	337	Россия, Москва, улица Перерва, 41, корп. 2
Школа имени А. Боровика	86	55.66553	37.751166	338	Россия, Москва, Братиславская улица, 4
Школа имени А. Боровика	86	55.662987	37.750707	339	Россия, Москва, Братиславская улица, 8, корп. 1
Школа имени А. Боровика	86	55.668533	37.745626	340	Россия, Москва, Краснодонская улица, 40
Школа № 1454 Тимирязевская	87	55.812663	37.560307	341	Россия, Москва, Астрадамский проезд, 5
Школа № 1454 Тимирязевская	87	55.834263190467	37.56102403190266	342	Россия, Москва, Лиственничная аллея, 8, стр. 1
Школа № 1454 Тимирязевская	87	55.824014	37.567458	343	Россия, Москва, улица Немчинова, 8
Школа № 1454 Тимирязевская	87	55.833132	37.570077	344	Россия, Москва, Дмитровское шоссе, 43, корп. 2
Школа № 1454 Тимирязевская	87	55.813323	37.568905	345	Россия, Москва, Тимирязевская улица, 14А
Школа № 1569 Созвездие	88	55.6174	37.736197	346	Россия, Москва, Ореховый бульвар, 35, корп. 3
Школа № 1569 Созвездие	88	55.619519	37.735864	347	Россия, Москва, Шипиловская улица, 46, корп. 3
Школа № 1569 Созвездие	88	55.617446	37.73877	348	Россия, Москва, улица Мусы Джалиля, 36, корп. 2
Школа № 1569 Созвездие	88	55.615152	37.736347	349	Россия, Москва, Ореховый бульвар, 37, корп. 4
Школа № 1569 Созвездие	88	55.615052	37.73418	350	Россия, Москва, Ореховый бульвар, 33
Школа № 1569 Созвездие	88	55.61726	37.72289	351	Россия, Москва, улица Генерала Белова, 21, корп. 3
Школа № 1569 Созвездие	88	55.62380962531756	37.748215994122006	352	Россия, Москва, Шипиловская улица, 55, корп. 2
Школа № 1499	89	55.83161	37.663956	353	Россия, Москва, Малахитовая улица, 15
Школа № 1499	89	55.837068	37.642772	354	Россия, Москва, Сельскохозяйственная улица, 20, корп. 1
Школа № 1499	89	55.837433	37.653221	355	Россия, Москва, улица Докукина, 5
Школа № 1499	89	55.835536	37.660385	356	Россия, Москва, Ростокинская улица, 3
Школа № 1499	89	55.83438119003411	37.644479737817925	357	Россия, Москва, 2-й Сельскохозяйственный проезд, 2
Школа № 1862	90	55.650963	37.614222	358	Россия, Москва, Артековская улица, 3
Школа № 1862	90	55.650422	37.608196	359	Россия, Москва, Симферопольский бульвар, 23А
Школа № 1862	90	55.645801256	37.612320901	360	Россия, Москва, Черноморский бульвар, 8
Школа № 1862	90	55.647893	37.614434	361	Россия, Москва, Артековская улица, 11
Школа № 1862	90	55.646404	37.614295	362	Россия, Москва, Черноморский бульвар, 6
Школа № 1288 имени Героя Советского Союза Н. В. Троян	92	55.778417	37.529398	363	Россия, Москва, Хорошёвское шоссе, 64А, стр. 2
Школа № 1288 имени Героя Советского Союза Н. В. Троян	92	55.777626	37.529027	364	Россия, Москва, Хорошёвское шоссе, 64А, стр. 1
Школа № 1288 имени Героя Советского Союза Н. В. Троян	92	55.77599	37.551733	365	Россия, Москва, улица Поликарпова, 3А
Школа № 1288 имени Героя Советского Союза Н. В. Троян	92	55.77626013	37.52959975	366	Россия, Москва, Хорошёвское шоссе, 21
Школа № 1288 имени Героя Советского Союза Н. В. Троян	92	55.773749	37.541896	367	Россия, Москва, Хорошёвское шоссе, 3
Школа № 1411	93	55.868792	37.596327	368	Россия, Москва, улица Бестужевых, 1
Школа № 1411	93	55.87209	37.609677	369	Россия, Москва, улица Бестужевых, 23
Школа № 1411	93	55.868738	37.608751	370	Россия, Москва, Северный бульвар, 11
Школа № 1411	93	55.871761	37.613634	371	Россия, Москва, улица Бестужевых, 25Б
Школа № 1411	93	55.866689	37.601509	372	Россия, Москва, Северный бульвар, 1А
Школа № 1411	93	55.872905	37.589069	373	Россия, Москва, Алтуфьевское шоссе, 42Б
Школа № 1793	94	55.687452	37.846764	374	Россия, Москва, Привольная улица, 45
Школа № 1793	94	55.683988	37.847853	375	Россия, Москва, Жулебинский бульвар, 38
Школа № 1793	94	55.686238989	37.862183994	376	Россия, Москва, улица Маршала Полубоярова, 12
Школа Марьина Роща имени В.Ф. Орлова	95	55.787374	37.602876	377	Россия, Москва, Новосущёвская улица, 7
Школа Марьина Роща имени В.Ф. Орлова	95	55.78906739396636	37.61622843668721	378	Россия, Москва, улица Советской Армии, 9
Школа Марьина Роща имени В.Ф. Орлова	95	55.786682	37.610193	379	Россия, Москва, Октябрьский переулок, 11
Школа Марьина Роща имени В.Ф. Орлова	95	55.795402	37.600555	380	Россия, Москва, улица Двинцев, 10
Школа Марьина Роща имени В.Ф. Орлова	95	55.793773	37.621571	381	Россия, Москва, 1-й проезд Марьиной Рощи, 3А
Школа Марьина Роща имени В.Ф. Орлова	95	55.803	37.610461	382	Россия, Москва, Старомарьинское шоссе, 5
Школа Марьина Роща имени В.Ф. Орлова	95	55.79596584	37.61229549	383	Россия, Москва, Октябрьская улица, 81
Школа № 1529 имени А.С. Грибоедова	96	55.74508038	37.5923261	384	Россия, Москва, Гагаринский переулок, 20с1
Школа № 1529 имени А.С. Грибоедова	96	55.746992	37.595725	385	Россия, Москва, Староконюшенный переулок, 18
Школа № 1529 имени А.С. Грибоедова	96	55.741537	37.603467	386	Россия, Москва, 2-й Обыденский переулок, 9
Школа № 1529 имени А.С. Грибоедова	96	55.7354	37.598339	387	Россия, Москва, Пречистенская набережная, 1
Школа № 1231	97	55.744065	37.598012	388	Россия, Москва, улица Пречистенка, 12/2с8
Школа № 1231	97	55.741936	37.580535	389	Россия, Москва, 1-й Неопалимовский переулок, 10, стр. 10
Школа № 1231	97	55.740413	37.577291	390	Россия, Москва, улица Плющиха, 39
Школа № 1231	97	55.749894	37.589124	391	Россия, Москва, Спасопесковский переулок, 6, стр. 7
Школа № 1231	97	55.738836	37.59222	392	Россия, Москва, Кропоткинский переулок, 10
Школа № 1231	97	55.74856549057155	37.597094897307365	393	Россия, Москва, Большой Афанасьевский переулок, 27, стр. 1
Школа № 1537	98	55.874396	37.723818	394	Россия, Москва, улица Ротерта, 5
Школа № 1537	98	55.874358	37.719285	395	Россия, Москва, улица Проходчиков, 9
Школа № 1566	99	55.651167	37.754617	396	Россия, Москва, Мячковский бульвар, 14, корп. 3
Школа № 1566	99	55.648268	37.75656	397	Россия, Москва, Мячковский бульвар, 18, корп. 3
Школа № 1566	99	55.654896	37.750312	398	Россия, Москва, Мячковский бульвар, 10, корп. 2
Школа № 1566	99	55.649804	37.747415	399	Россия, Москва, Люблинская улица, 167
Школа № 1566	99	55.65315552403771	37.74939794178189	400	Россия, Москва, Новомарьинская улица, 7к2
Школа № 1566	99	55.647037	37.748508	401	Россия, Москва, Люблинская улица, 173А
Школа № 814	100	55.71449	37.482717	402	Россия, Москва, Веерная улица, 38, корп. 2
Школа № 814	100	55.704771	37.467934	403	Россия, Москва, Матвеевская улица, 20, корп. 2
Школа № 814	100	55.706715	37.47474	404	Россия, Москва, Веерная улица, 5, корп. 3
Школа № 814	100	55.707863	37.475981	405	Россия, Москва, Веерная улица, 5, корп. 2
Школа № 814	100	55.705654	37.463943	406	Россия, Москва, Матвеевская улица, 34, корп. 2
Школа № 1811	101	55.791491	37.81195	407	Россия, Москва, Нижняя Первомайская улица, 51
Школа № 1811	101	55.79614	37.815708	408	Россия, Москва, Измайловский бульвар, 62
Школа № 1811	101	55.799809	37.815597	409	Россия, Москва, 13-я Парковая улица, 18А
Школа № 185	102	55.836547	37.535136	410	Россия, Москва, Михалковская улица, 3
Школа № 1944	103	55.8464	37.343356	411	Россия, Москва, улица Барышиха, 29, корп. 1
Школа № 1944	103	55.842293	37.349864	412	Россия, Москва, улица Барышиха, 17, корп. 1
Гбпоу мгок	104	55.827891	37.429544	413	Россия, Москва, проезд Стратонавтов, 15
Школа № 2107	105	55.78553	37.632059	414	Россия, Москва, Больничный переулок, 4
Школа № 2107	105	55.78042303657958	37.64268426538516	415	Россия, Москва, Большая Переяславская улица, 1, стр. 1
Школа № 2107	105	55.777501	37.629805	416	Россия, Москва, улица Гиляровского, 21
Школа № 2107	105	55.787557	37.630129	417	Россия, Москва, улица Щепкина, 68
Школа № 2083	106	55.500697	37.489763	418	Россия, Москва, поселение Рязановское, посёлок Остафьево, 27А
Школа № 2083	106	55.469315	37.541334	419	Россия, Москва, поселение Рязановское, посёлок Знамя Октября, микрорайон Родники, 11
Школа № 2083	106	55.448103	37.52327	420	Россия, Москва, поселение Рязановское, посёлок Ерино, Высокая улица, 4
Школа № 2083	106	55.476866	37.539302	421	Россия, Москва, поселение Рязановское, посёлок Знамя Октября, 40
Школа № 641 имени С. Есенина	107	55.70393020816027	37.76038966586526	422	Россия, Москва, Волгоградский проспект, 74, корп. 4
Школа № 641 имени С. Есенина	107	55.704476	37.756758	423	Россия, Москва, Волгоградский проспект, 66, корп. 4
Школа № 641 имени С. Есенина	107	55.702327	37.75413	424	Россия, Москва, улица Юных Ленинцев, 45, корп. 2
Школа № 641 имени С. Есенина	107	55.706104	37.742151	425	Россия, Москва, 11-я улица Текстильщиков, 6
Школа № 641 имени С. Есенина	107	55.704377	37.75868	426	Россия, Москва, Волгоградский проспект, 68, корп. 4
Школа № 641 имени С. Есенина	107	55.7042	37.756173	427	Россия, Москва, Волгоградский проспект, 66, корп. 5
Школа № 2104 на Таганке	108	55.742191	37.648897	428	Россия, Москва, 5-й Котельнический переулок, 8
Школа № 2104 на Таганке	108	55.749572	37.65853	429	Россия, Москва, Николоямский переулок, 3А, корп. 2
Школа № 2104 на Таганке	108	55.743706	37.646323	430	Россия, Москва, 1-й Котельнический переулок, 5
Технический пожарно-спасательный колледж им. Героя РФ В. М. Максимчука	109	55.649627	37.603931	431	Россия, Москва, Симферопольский бульвар, 20
Школа № 1352	110	55.81486183	37.81487368	432	Россия, Москва, Байкальская улица, 44
Школа № 1352	110	55.813018	37.80808	433	Россия, Москва, Щёлковское шоссе, 79А
Школа № 1352	110	55.815514289510446	37.82279034551746	434	Россия, Москва, Новосибирская улица, 8А
Школа № 1352	110	55.813276	37.804078	435	Россия, Москва, Щёлковское шоссе, 77А
Школа № 2089	111	55.684782	37.920795	436	Россия, Москва, 1-я Вольская улица, 9, корп. 3
Школа № 2089	111	55.682655335607436	37.92643543652854	437	Россия, Москва, 1-я Вольская улица, 22, корп. 2
Школа № 2089	111	55.684559	37.918318	438	Россия, Москва, 1-я Вольская улица, 5
Образовательный центр Протон	112	55.747826836321636	37.498361590294806	439	Россия, Москва, Большая Филёвская улица, 15
Образовательный центр Протон	112	55.764755	37.484333	440	Россия, Москва, Филёвский бульвар, 13, корп. 2
Образовательный центр Протон	112	55.76479081584649	37.49125692982403	441	Россия, Москва, Филёвский бульвар, 3, корп. 2
Образовательный центр Протон	112	55.74490149317656	37.49284529501523	442	Россия, Москва, улица Барклая, 15к3
Образовательный центр Протон	112	55.75218	37.504355	443	Россия, Москва, Новозаводская улица, 19
Школа № 199	113	55.692196	37.565704	444	Россия, Москва, улица Вавилова, 51
Школа № 199	113	55.690071	37.571665	445	Россия, Москва, улица Дмитрия Ульянова, 15, корп. 1
Школа № 199	113	55.68417005	37.564654849	446	Россия, Москва, улица Ивана Бабушкина, 15, корп. 5
Школа № 1561	114	55.600808	37.537364	447	Россия, Москва, улица Паустовского, 6, корп. 2
Школа № 1561	114	55.603172	37.53817	448	Россия, Москва, Новоясеневский проспект, 32, корп. 2
Школа № 1561	114	55.599506932790916	37.54284796047557	449	Россия, Москва, улица Паустовского, 5, корп. 2
Школа № 1561	114	55.600318	37.533903	450	Россия, Москва, Голубинская улица, 23, корп. 3
Школа № 1561	114	55.601951	37.54375	451	Россия, Москва, Новоясеневский проспект, 38, корп. 2
Школа № 1286	115	55.855777	37.4302	452	Россия, Москва, улица Героев Панфиловцев, 13, корп. 2
Школа № 1286	115	55.857104	37.42686	453	Россия, Москва, улица Героев Панфиловцев, 15
Школа № 1286	115	55.852696	37.430131	454	Россия, Москва, бульвар Яна Райниса, 4, корп. 2
Шуваловская школа № 1448	116	55.72068	37.511828	455	Россия, Москва, улица Довженко, 10
Шуваловская школа № 1448	116	55.696563	37.493067	456	Россия, Москва, Мичуринский проспект, 40
Шуваловская школа № 1448	116	55.702463	37.512697	457	Россия, Москва, Мичуринский проспект, 5, корп. 1
Школа № 2127	117	55.735475	37.857558	458	Россия, Москва, Новокосинская улица, 12Б
Школа № 2127	117	55.73645	37.862868	459	Россия, Москва, Салтыковская улица, 13А
Школа № 2127	117	55.73771506533922	37.863160604457406	460	Россия, Москва, Салтыковская улица, 13Б
Школа № 2127	117	55.733181	37.860523	461	Россия, Москва, Салтыковская улица, 5А
Школа № 1236	118	55.82577354	37.58562599	462	Россия, Москва, улица Милашенкова, 10В
Школа № 1236	118	55.825064	37.575058	463	Россия, Москва, улица Яблочкова, 35Г
Школа № 1236	118	55.814985	37.594148	464	Россия, Москва, улица Добролюбова, 14
Школа № 1236	118	55.823624	37.582908	465	Россия, Москва, улица Милашенкова, 9Б
Школа № 1236	118	55.817548	37.582399	466	Россия, Москва, улица Яблочкова, 10
Школа № 1236	118	55.817645	37.58667	467	Россия, Москва, улица Гончарова, 15Б
Школа № 1358	119	55.855455	37.345763	468	Россия, Москва, улица Барышиха, 42, корп. 2
Школа № 1358	119	55.856847	37.346426	469	Россия, Москва, Пятницкое шоссе, 45, корп. 2
Школа № 1358	119	55.854386105	37.345810989	470	Россия, Москва, улица Барышиха, 42, корп. 1
Школа № 1530 школа Ломоносова	120	55.79320499945558	37.685489999999824	471	Россия, Москва, Большая Остроумовская улица, 7
Школа № 1530 школа Ломоносова	120	55.788008	37.683596	472	Россия, Москва, 2-я Сокольническая улица, 3
Школа № 1530 школа Ломоносова	120	55.794670683	37.696910291	473	Москва, ул. Стромынка, 17
Школа № 1530 школа Ломоносова	120	55.786049	37.68522	474	Россия, Москва, улица Гастелло, 3
Школа № 1530 школа Ломоносова	120	55.793368	37.684654	475	Россия, Москва, Егерская улица, 4
Школа № 1533 Лит	121	55.680507876	37.562233384	476	Россия, Москва, Профсоюзная улица, 24, корп. 4
Школа № 1533 Лит	121	55.692293	37.543749	477	Россия, Москва, Ломоносовский проспект, 16
Школа № 1533 Лит	121	55.681406626	37.560642053	478	Россия, Москва, улица Кржижановского, 4А
Школа № 1290	122	55.79708	37.773665	479	Россия, Москва, Никитинская улица, 7
Школа № 1290	122	55.793541	37.781196	480	Россия, Москва, Первомайская улица, 27А
Школа № 1290	122	55.796904	37.773687	481	Россия, Москва, Никитинская улица, 7, стр. 2
Школа № 1290	122	55.793596	37.793167	482	Россия, Москва, Первомайская улица, 59
Школа № 1290	122	55.78864435630511	37.779551694491545	483	Россия, Москва, Измайловский проспект, 53
Школа № 1520 имени Капцовых	124	55.756436	37.603154	484	Россия, Москва, Малый Кисловский переулок, 12/8с1
Школа № 1520 имени Капцовых	124	55.760715	37.605094	485	Россия, Москва, Леонтьевский переулок, 19/2с1
Пансион воспитанниц МО РФ	125	55.7778297707723	37.54381939337759	486	Россия, Москва, улица Поликарпова, 21
Школа № 1420	126	55.70011833202882	37.7872274644767	487	Россия, Москва, улица Академика Скрябина, 36к3
Школа № 1420	126	55.699252	37.823102	488	Россия, Москва, Самаркандский бульвар, 11, корп. 2
Школа № 1420	126	55.703668	37.811054	489	Россия, Москва, Ташкентская улица, 18, корп. 3
Школа № 1420	126	55.69961430183333	37.814318903666646	490	Россия, Москва, Самаркандский бульвар, 28к2
Школа № 1420	126	55.700966	37.814905	491	Россия, Москва, Ташкентская улица, 21, корп. 2
Школа № 1420	126	55.698595	37.810738	492	Россия, Москва, Ташкентская улица, 27, корп. 4
Школа № 1420	126	55.6953027164366	37.79991046554352	493	Россия, Москва, улица Чугунные Ворота, 11
Школа № 1420	126	55.705418546	37.811923865	494	Россия, Москва, Сормовская улица, 17к8
Школа № 1598	127	55.82431047260839	37.82802002600911	495	Россия, Москва, Хабаровская улица, 18Ас1
Школа № 1598	127	55.8187	37.829347	496	Россия, Москва, Хабаровская улица, 8А
Школа № 1598	127	55.827948	37.817875	497	Россия, Москва, Камчатская улица, 8
Школа № 1598	127	55.82445033194224	37.8294960611631	498	Россия, Москва, Хабаровская улица, 18А
Школа № 1598	127	55.827849	37.814174	499	Россия, Москва, Камчатская улица, 6
Школа № 1598	127	55.8281	37.821046	500	Россия, Москва, Камчатская улица, 10
Школа № 1560 Лидер	128	55.780378	37.48377	501	Россия, Москва, улица Маршала Тухачевского, 17, корп. 3
Школа № 1560 Лидер	128	55.774319	37.485501	502	Россия, Москва, улица Мнёвники, 14, корп. 1
Школа № 1560 Лидер	128	55.770813	37.492415	503	Россия, Москва, улица Мнёвники, 7, корп. 5
Школа № 1560 Лидер	128	55.778732	37.481654	504	Россия, Москва, улица Народного Ополчения, 22, корп. 4
Школа № 1560 Лидер	128	55.770792	37.478809	505	Россия, Москва, Карамышевская набережная, 22, корп. 2
Школа № 1560 Лидер	128	55.779742	37.49614	506	Россия, Москва, Новохорошёвский проезд, 12
Школа № 1579	129	55.646152	37.663358	507	Россия, Москва, улица Москворечье, 39
Школа № 1579	129	55.646582	37.659355	508	Россия, Москва, Пролетарский проспект, 7, корп. 3
Школа № 1579	129	55.636020005	37.71744701	509	Россия, Москва, улица Борисовские Пруды, 11, корп. 1
Школа № 1507	130	55.676974	37.554308	510	Россия, Москва, улица Архитектора Власова, 19А
Школа № 1507	130	55.67366265	37.55098717	511	Россия, Москва, улица Гарибальди, 19, корп. 1
Школа № 1507	130	55.676199	37.556533	512	Россия, Москва, Профсоюзная улица, 40, корп. 2
Школа № 1507	130	55.62670920420667	37.50440125984542	513	Россия, Москва, Профсоюзная улица, 142, корп. 5
Школа № 1507	130	55.677027	37.543396	514	Россия, Москва, улица Вавилова, 91
Школа № 1507	130	55.630922	37.507172	515	Россия, Москва, Профсоюзная улица, 132, корп. 9
Школа № 1507	130	55.632885	37.509485	516	Россия, Москва, улица Островитянова, 18, корп. 5
ГБПОУ 26 КАДР	131	55.69115053338963	37.61179031199204	517	Россия, Москва, Севастопольский проспект, 5А
ГБПОУ 26 КАДР	131	55.754471	37.724787	518	Россия, Москва, шоссе Энтузиастов, 19, стр. 2
Школа № 1449	132	55.89683235470489	37.571170827162916	519	Россия, Москва, Череповецкая улица, 10А
Школа № 1449	132	55.895071	37.57017	520	Россия, Москва, Угличская улица, 6А
Школа № 1228 Лефортово	133	55.75042599	37.67970631	521	Россия, Москва, Верхний Золоторожский переулок, 2
Школа № 1228 Лефортово	133	55.76335243	37.707680497	522	Россия, Москва, Авиамоторная улица, 1
Школа № 1228 Лефортово	133	55.745121	37.703762	523	Россия, Москва, Шепелюгинская улица, 21/13с1
Школа № 1228 Лефортово	133	55.740568	37.720276	524	Россия, Москва, Авиамоторная улица, 42
Школа № 1228 Лефортово	133	55.75742580609928	37.68976554141892	525	Россия, Москва, Танковый проезд, 3А, стр. 1
Школа № 1228 Лефортово	133	55.753846	37.711448	526	Россия, Москва, Красноказарменная улица, 21
Школа № 1228 Лефортово	133	55.767453	37.711678	527	Россия, Москва, Лонгиновская улица, 6
Школа № 1409	134	55.788481	37.544155	528	Россия, Москва, улица Авиаконструктора Микояна, 2
Школа № 1409	134	55.78444	37.531589	529	Россия, Москва, Ходынский бульвар, 7
Школа № 1034	135	55.639734	37.774175	530	Россия, Москва, Алма-Атинская улица, 9, корп. 3
Школа № 1034	135	55.631572	37.7593	531	Россия, Москва, Братеевская улица, 8, корп. 2
Школа № 1034	135	55.632653	37.757023	532	Россия, Москва, Братеевская улица, 23, корп. 4
Школа № 1034	135	55.635603859136175	37.7675392548887	533	Россия, Москва, Братеевская улица, 18
Школа № 1532	136	55.62009745257343	37.49248466072999	534	Россия, Москва, улица Тёплый Стан, 13, корп. 4
Школа № 1532	136	55.62108883288409	37.484839153941785	535	Россия, Москва, улица Генерала Тюленева, 19
Школа № 1532	136	55.62215480399193	37.491691978332234	536	Россия, Москва, улица Тёплый Стан, 13, корп. 3
Школа № 1532	136	55.617823	37.493473	537	Россия, Москва, Профсоюзная улица, 156, корп. 6
Школа № 1532	136	55.62041	37.49433	538	Россия, Москва, улица Тёплый Стан, 9А
Школа № 2031	137	55.710083	37.890662	539	Россия, Москва, улица Дмитриевского, 13
Школа № 2031	137	55.713412	37.895721	540	Россия, Москва, Святоозёрская улица, 17
Школа № 2031	137	55.713197	37.852545	541	Россия, Москва, Муромская улица, 1А
Школа № 2031	137	55.71357252336867	37.89624800000001	542	Россия, Москва, Святоозёрская улица, 17с1
Школа № 2031	137	55.710083	37.891774	543	Россия, Москва, улица Дмитриевского, 13, стр. 1
Школа № 17	138	55.63652	37.532147	544	Россия, Москва, улица Введенского, 28
Школа № 17	138	55.637236	37.539843	545	Россия, Москва, улица Островитянова, 53, корп. 4
Школа № 17	138	55.634318	37.534367	546	Россия, Москва, улица Введенского, 27А
Школа № 17	138	55.635301	37.528416	547	Россия, Москва, улица Введенского, 32А
Школа № 2123 им. М. Эрнандеса	139	55.759048	37.596977	548	Россия, Москва, Малая Бронная улица, 5-7
Школа № 2123 им. М. Эрнандеса	139	55.756821	37.594743	549	Россия, Москва, Столовый переулок, 10/2с1
Школа № 2123 им. М. Эрнандеса	139	55.761865	37.597867	550	Россия, Москва, Большой Козихинский переулок, 5, стр. 5
Школа № 429 Соколиная гора	140	55.77568	37.725013	551	Россия, Москва, проспект Будённого, 15А
Школа № 1747	141	55.845823483	37.349970046	552	Россия, Москва, 3-й Митинский переулок, 12
Школа № 1747	141	55.84893203858471	37.3444757647419	553	Россия, Москва, улица Барышиха, 32
Школа № 1747	141	55.846399	37.352292	554	Россия, Москва, 3-й Митинский переулок, 12, корп. 1
Шор № 1	142	55.806987	37.644429	555	Россия, Москва, 3-я Мытищинская улица, 5
Школа № 1194	143	55.979905	37.153731	556	Россия, Москва, Зеленоград, к1556
Школа № 1194	143	55.979364	37.154778	557	Россия, Москва, Зеленоград, к1548
Школа № 1194	143	55.981845	37.157011	558	Россия, Москва, Зеленоград, к1530
Школа № 1194	143	55.979234	37.156474	559	Россия, Москва, Зеленоград, к1547
Школа № 1194	143	55.981077	37.153708	560	Россия, Москва, Зеленоград, к1555
Школа № 498	144	55.737748	37.652108	561	Россия, Москва, Народная улица, 11/2
Школа № 498	144	55.729012	37.671331	562	Россия, Москва, 2-я Дубровская улица, 3
Школа № 498	144	55.741139	37.668272	563	Россия, Москва, Большой Факельный переулок, 23
Школа № 498	144	55.73612546545056	37.66762714055752	564	Россия, Москва, Марксистская улица, 9, корп. 2
Школа № 1273	145	55.630859	37.523387	565	Россия, Москва, улица Академика Капицы, 8
Школа № 1273	145	55.62842995626189	37.52287398567853	566	Россия, Москва, улица Академика Капицы, 14А
Школа № 1273	145	55.62759192033073	37.52432949689717	567	Россия, Москва, улица Академика Капицы, 16
Школа № 1273	145	55.629355	37.522251	568	Россия, Москва, улица Академика Капицы, 12
Школа № 630	146	55.693215	37.603747	569	Россия, Москва, Загородное шоссе, 8А
